Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Huesca,Eibar,2-0,https://www.besoccer.com/match/huesca/eibar/202221135,2022,1,segunda_division,22,16,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
Real Zaragoza,UD Ibiza,0-0,https://www.besoccer.com/match/real-zaragoza/ibiza-eivissa/202221147,2022,1,segunda_division,22,16,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
R. Sociedad B,Leganés,1-0,https://www.besoccer.com/match/real-sociedad-b/leganes/202221142,2022,1,segunda_division,22,16,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
Girona,SD Amorebieta,2-0,https://www.besoccer.com/match/girona-fc/amorebieta/202221134,2022,1,segunda_division,22,16,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
Ponferradina,Alcorcón,1-0,https://www.besoccer.com/match/ponferradina-sd/ad-alcorcon/202221141,2022,1,segunda_division,22,16,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
Real Sporting,Burgos,1-0,https://www.besoccer.com/match/sporting-gijon/burgos-cf/202221143,2022,1,segunda_division,22,16,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
Real Oviedo,Lugo,2-2,https://www.besoccer.com/match/real-oviedo/lugo/202221138,2022,1,segunda_division,22,16,1,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
Fuenlabrada,Tenerife,1-2,https://www.besoccer.com/match/fuenlabrada/tenerife/202221133,2022,1,segunda_division,22,16,2,1,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
Las Palmas,Real Valladolid,1-1,https://www.besoccer.com/match/ud-palmas/valladolid/202221136,2022,1,segunda_division,22,16,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
Málaga,Mirandés,0-0,https://www.besoccer.com/match/malaga/mirandes/202221137,2022,1,segunda_division,22,16,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
FC Cartagena,Almería,1-3,https://www.besoccer.com/match/cartagena/almeria/202221132,2022,1,segunda_division,22,16,2,1,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,,
Huesca,Eibar,2-0,https://www.besoccer.com/match/huesca/eibar/202221135,2022,2,segunda_division,22,16,0,2,0,6,3,1,0,0,2,0,3.0,1,0,0,2,0,22,0,0,0,1,0,2,0.0,0,0,1,0,2,3.0,0.0,,
Real Zaragoza,UD Ibiza,0-0,https://www.besoccer.com/match/real-zaragoza/ibiza-eivissa/202221147,2022,2,segunda_division,22,16,1,0,0,9,1,0,1,0,0,0,1.0,0,1,0,0,0,13,1,0,1,0,0,0,1.0,0,1,0,0,0,1.0,1.0,,
R. Sociedad B,Leganés,1-0,https://www.besoccer.com/match/real-sociedad-b/leganes/202221142,2022,2,segunda_division,22,16,0,1,0,1,3,1,0,0,1,0,3.0,1,0,0,1,0,16,0,0,0,1,0,1,0.0,0,0,1,0,1,3.0,0.0,,
Girona,SD Amorebieta,2-0,https://www.besoccer.com/match/girona-fc/amorebieta/202221134,2022,2,segunda_division,22,16,0,2,0,2,3,1,0,0,2,0,3.0,1,0,0,2,0,17,0,0,0,1,0,2,0.0,0,0,1,0,2,3.0,0.0,,
Ponferradina,Alcorcón,1-0,https://www.besoccer.com/match/ponferradina-sd/ad-alcorcon/202221141,2022,2,segunda_division,22,16,0,1,0,5,3,1,0,0,1,0,3.0,1,0,0,1,0,19,0,0,0,1,0,1,0.0,0,0,1,0,1,3.0,0.0,,
Real Sporting,Burgos,1-0,https://www.besoccer.com/match/sporting-gijon/burgos-cf/202221143,2022,2,segunda_division,22,16,0,1,0,7,3,1,0,0,1,0,3.0,1,0,0,1,0,20,0,0,0,1,0,1,0.0,0,0,1,0,1,3.0,0.0,,
Real Oviedo,Lugo,2-2,https://www.besoccer.com/match/real-oviedo/lugo/202221138,2022,2,segunda_division,22,16,1,2,2,12,1,0,1,0,2,2,1.0,0,1,0,2,2,8,1,0,1,0,2,2,1.0,0,1,0,2,2,1.0,1.0,,
Fuenlabrada,Tenerife,1-2,https://www.besoccer.com/match/fuenlabrada/tenerife/202221133,2022,2,segunda_division,22,16,2,1,2,21,0,0,0,1,1,2,0.0,0,0,1,1,2,3,3,1,0,0,2,1,3.0,1,0,0,2,1,0.0,3.0,,
Las Palmas,Real Valladolid,1-1,https://www.besoccer.com/match/ud-palmas/valladolid/202221136,2022,2,segunda_division,22,16,1,1,1,14,1,0,1,0,1,1,1.0,0,1,0,1,1,11,1,0,1,0,1,1,1.0,0,1,0,1,1,1.0,1.0,,
Málaga,Mirandés,0-0,https://www.besoccer.com/match/malaga/mirandes/202221137,2022,2,segunda_division,22,16,1,0,0,10,1,0,1,0,0,0,1.0,0,1,0,0,0,15,1,0,1,0,0,0,1.0,0,1,0,0,0,1.0,1.0,,
FC Cartagena,Almería,1-3,https://www.besoccer.com/match/cartagena/almeria/202221132,2022,2,segunda_division,22,16,2,1,3,18,0,0,0,1,1,3,0.0,0,0,1,1,3,4,3,1,0,0,3,1,3.0,1,0,0,3,1,0.0,3.0,,
Huesca,Eibar,2-0,https://www.besoccer.com/match/huesca/eibar/202221135,2022,3,segunda_division,22,16,0,2,0,6,6,2,0,0,4,0,5.4,2,0,0,4,0,22,0,0,0,2,0,4,0.0,0,0,2,0,4,5.4,0.0,,
Real Zaragoza,UD Ibiza,0-0,https://www.besoccer.com/match/real-zaragoza/ibiza-eivissa/202221147,2022,3,segunda_division,22,16,1,0,0,14,2,0,2,0,0,0,1.8,0,2,0,0,0,10,2,0,2,0,0,0,1.8,0,2,0,0,0,1.8,1.8,,
R. Sociedad B,Leganés,1-0,https://www.besoccer.com/match/real-sociedad-b/leganes/202221142,2022,3,segunda_division,22,16,0,1,0,1,6,2,0,0,2,0,5.4,2,0,0,2,0,16,0,0,0,2,0,2,0.0,0,0,2,0,2,5.4,0.0,,
Girona,SD Amorebieta,2-0,https://www.besoccer.com/match/girona-fc/amorebieta/202221134,2022,3,segunda_division,22,16,0,2,0,2,6,2,0,0,4,0,5.4,2,0,0,4,0,17,0,0,0,2,0,4,0.0,0,0,2,0,4,5.4,0.0,,
Ponferradina,Alcorcón,1-0,https://www.besoccer.com/match/ponferradina-sd/ad-alcorcon/202221141,2022,3,segunda_division,22,16,0,1,0,5,6,2,0,0,2,0,5.4,2,0,0,2,0,19,0,0,0,2,0,2,0.0,0,0,2,0,2,5.4,0.0,,
Real Sporting,Burgos,1-0,https://www.besoccer.com/match/sporting-gijon/burgos-cf/202221143,2022,3,segunda_division,22,16,0,1,0,7,6,2,0,0,2,0,5.4,2,0,0,2,0,20,0,0,0,2,0,2,0.0,0,0,2,0,2,5.4,0.0,,
Real Oviedo,Lugo,2-2,https://www.besoccer.com/match/real-oviedo/lugo/202221138,2022,3,segunda_division,22,16,1,2,2,11,2,0,2,0,4,4,1.8,0,2,0,4,4,15,2,0,2,0,4,4,1.8,0,2,0,4,4,1.8,1.8,,
Fuenlabrada,Tenerife,1-2,https://www.besoccer.com/match/fuenlabrada/tenerife/202221133,2022,3,segunda_division,22,16,2,1,2,21,0,0,0,2,2,4,0.0,0,0,2,2,4,3,6,2,0,0,4,2,5.4,2,0,0,4,2,0.0,5.4,,
Las Palmas,Real Valladolid,1-1,https://www.besoccer.com/match/ud-palmas/valladolid/202221136,2022,3,segunda_division,22,16,1,1,1,9,2,0,2,0,2,2,1.8,0,2,0,2,2,12,2,0,2,0,2,2,1.8,0,2,0,2,2,1.8,1.8,,
Málaga,Mirandés,0-0,https://www.besoccer.com/match/malaga/mirandes/202221137,2022,3,segunda_division,22,16,1,0,0,13,2,0,2,0,0,0,1.8,0,2,0,0,0,8,2,0,2,0,0,0,1.8,0,2,0,0,0,1.8,1.8,,
FC Cartagena,Almería,1-3,https://www.besoccer.com/match/cartagena/almeria/202221132,2022,3,segunda_division,22,16,2,1,3,18,0,0,0,2,2,6,0.0,0,0,2,2,6,4,6,2,0,0,6,2,5.4,2,0,0,6,2,0.0,5.4,,
Huesca,Eibar,2-0,https://www.besoccer.com/match/huesca/eibar/202221135,2022,4,segunda_division,22,16,0,2,0,6,9,3,0,0,6,0,7.2,3,0,0,6,0,22,0,0,0,3,0,6,0.0,0,0,3,0,6,7.2,0.0,,
Real Zaragoza,UD Ibiza,0-0,https://www.besoccer.com/match/real-zaragoza/ibiza-eivissa/202221147,2022,4,segunda_division,22,16,1,0,0,9,3,0,3,0,0,0,2.4,0,3,0,0,0,13,3,0,3,0,0,0,2.4,0,3,0,0,0,2.4,2.4,,
R. Sociedad B,Leganés,1-0,https://www.besoccer.com/match/real-sociedad-b/leganes/202221142,2022,4,segunda_division,22,16,0,1,0,1,9,3,0,0,3,0,7.2,3,0,0,3,0,16,0,0,0,3,0,3,0.0,0,0,3,0,3,7.2,0.0,,
Girona,SD Amorebieta,2-0,https://www.besoccer.com/match/girona-fc/amorebieta/202221134,2022,4,segunda_division,22,16,0,2,0,2,9,3,0,0,6,0,7.2,3,0,0,6,0,17,0,0,0,3,0,6,0.0,0,0,3,0,6,7.2,0.0,,
Ponferradina,Alcorcón,1-0,https://www.besoccer.com/match/ponferradina-sd/ad-alcorcon/202221141,2022,4,segunda_division,22,16,0,1,0,5,9,3,0,0,3,0,7.2,3,0,0,3,0,19,0,0,0,3,0,3,0.0,0,0,3,0,3,7.2,0.0,,
Real Sporting,Burgos,1-0,https://www.besoccer.com/match/sporting-gijon/burgos-cf/202221143,2022,4,segunda_division,22,16,0,1,0,7,9,3,0,0,3,0,7.2,3,0,0,3,0,20,0,0,0,3,0,3,0.0,0,0,3,0,3,7.2,0.0,,
Real Oviedo,Lugo,2-2,https://www.besoccer.com/match/real-oviedo/lugo/202221138,2022,4,segunda_division,22,16,1,2,2,12,3,0,3,0,6,6,2.4,0,3,0,6,6,8,3,0,3,0,6,6,2.4,0,3,0,6,6,2.4,2.4,,
Fuenlabrada,Tenerife,1-2,https://www.besoccer.com/match/fuenlabrada/tenerife/202221133,2022,4,segunda_division,22,16,2,1,2,21,0,0,0,3,3,6,0.0,0,0,3,3,6,3,9,3,0,0,6,3,7.2,3,0,0,6,3,0.0,7.2,,
Las Palmas,Real Valladolid,1-1,https://www.besoccer.com/match/ud-palmas/valladolid/202221136,2022,4,segunda_division,22,16,1,1,1,14,3,0,3,0,3,3,2.4,0,3,0,3,3,11,3,0,3,0,3,3,2.4,0,3,0,3,3,2.4,2.4,,
Málaga,Mirandés,0-0,https://www.besoccer.com/match/malaga/mirandes/202221137,2022,4,segunda_division,22,16,1,0,0,10,3,0,3,0,0,0,2.4,0,3,0,0,0,15,3,0,3,0,0,0,2.4,0,3,0,0,0,2.4,2.4,,
FC Cartagena,Almería,1-3,https://www.besoccer.com/match/cartagena/almeria/202221132,2022,4,segunda_division,22,16,2,1,3,18,0,0,0,3,3,9,0.0,0,0,3,3,9,4,9,3,0,0,9,3,7.2,3,0,0,9,3,0.0,7.2,,
Huesca,Eibar,2-0,https://www.besoccer.com/match/huesca/eibar/202221135,2022,5,segunda_division,22,16,0,2,0,6,12,4,0,0,8,0,8.4,4,0,0,8,0,22,0,0,0,4,0,8,0.0,0,0,4,0,8,8.4,0.0,,
Real Zaragoza,UD Ibiza,0-0,https://www.besoccer.com/match/real-zaragoza/ibiza-eivissa/202221147,2022,5,segunda_division,22,16,1,0,0,14,4,0,4,0,0,0,2.8,0,4,0,0,0,10,4,0,4,0,0,0,2.8,0,4,0,0,0,2.8,2.8,,
R. Sociedad B,Leganés,1-0,https://www.besoccer.com/match/real-sociedad-b/leganes/202221142,2022,5,segunda_division,22,16,0,1,0,1,12,4,0,0,4,0,8.4,4,0,0,4,0,16,0,0,0,4,0,4,0.0,0,0,4,0,4,8.4,0.0,,
Girona,SD Amorebieta,2-0,https://www.besoccer.com/match/girona-fc/amorebieta/202221134,2022,5,segunda_division,22,16,0,2,0,2,12,4,0,0,8,0,8.4,4,0,0,8,0,17,0,0,0,4,0,8,0.0,0,0,4,0,8,8.4,0.0,,
Ponferradina,Alcorcón,1-0,https://www.besoccer.com/match/ponferradina-sd/ad-alcorcon/202221141,2022,5,segunda_division,22,16,0,1,0,5,12,4,0,0,4,0,8.4,4,0,0,4,0,19,0,0,0,4,0,4,0.0,0,0,4,0,4,8.4,0.0,,
Real Sporting,Burgos,1-0,https://www.besoccer.com/match/sporting-gijon/burgos-cf/202221143,2022,5,segunda_division,22,16,0,1,0,7,12,4,0,0,4,0,8.4,4,0,0,4,0,20,0,0,0,4,0,4,0.0,0,0,4,0,4,8.4,0.0,,
Real Oviedo,Lugo,2-2,https://www.besoccer.com/match/real-oviedo/lugo/202221138,2022,5,segunda_division,22,16,1,2,2,11,4,0,4,0,8,8,2.8,0,4,0,8,8,15,4,0,4,0,8,8,2.8,0,4,0,8,8,2.8,2.8,,
Fuenlabrada,Tenerife,1-2,https://www.besoccer.com/match/fuenlabrada/tenerife/202221133,2022,5,segunda_division,22,16,2,1,2,21,0,0,0,4,4,8,0.0,0,0,4,4,8,3,12,4,0,0,8,4,8.4,4,0,0,8,4,0.0,8.4,,
Las Palmas,Real Valladolid,1-1,https://www.besoccer.com/match/ud-palmas/valladolid/202221136,2022,5,segunda_division,22,16,1,1,1,9,4,0,4,0,4,4,2.8,0,4,0,4,4,12,4,0,4,0,4,4,2.8,0,4,0,4,4,2.8,2.8,,
Málaga,Mirandés,0-0,https://www.besoccer.com/match/malaga/mirandes/202221137,2022,5,segunda_division,22,16,1,0,0,13,4,0,4,0,0,0,2.8,0,4,0,0,0,8,4,0,4,0,0,0,2.8,0,4,0,0,0,2.8,2.8,,
FC Cartagena,Almería,1-3,https://www.besoccer.com/match/cartagena/almeria/202221132,2022,5,segunda_division,22,16,2,1,3,18,0,0,0,4,4,12,0.0,0,0,4,4,12,4,12,4,0,0,12,4,8.4,4,0,0,12,4,0.0,8.4,,
Huesca,Eibar,2-0,https://www.besoccer.com/match/huesca/eibar/202221135,2022,6,segunda_division,22,16,0,2,0,6,15,5,0,0,10,0,9.0,5,0,0,10,0,22,0,0,0,5,0,10,0.0,0,0,5,0,10,9.0,0.0,,
Real Zaragoza,UD Ibiza,0-0,https://www.besoccer.com/match/real-zaragoza/ibiza-eivissa/202221147,2022,6,segunda_division,22,16,1,0,0,9,5,0,5,0,0,0,3.0,0,5,0,0,0,13,5,0,5,0,0,0,3.0,0,5,0,0,0,3.0,3.0,,
R. Sociedad B,Leganés,1-0,https://www.besoccer.com/match/real-sociedad-b/leganes/202221142,2022,6,segunda_division,22,16,0,1,0,1,15,5,0,0,5,0,9.0,5,0,0,5,0,16,0,0,0,5,0,5,0.0,0,0,5,0,5,9.0,0.0,,
Girona,SD Amorebieta,2-0,https://www.besoccer.com/match/girona-fc/amorebieta/202221134,2022,6,segunda_division,22,16,0,2,0,2,15,5,0,0,10,0,9.0,5,0,0,10,0,17,0,0,0,5,0,10,0.0,0,0,5,0,10,9.0,0.0,,
Ponferradina,Alcorcón,1-0,https://www.besoccer.com/match/ponferradina-sd/ad-alcorcon/202221141,2022,6,segunda_division,22,16,0,1,0,5,15,5,0,0,5,0,9.0,5,0,0,5,0,19,0,0,0,5,0,5,0.0,0,0,5,0,5,9.0,0.0,,
Real Sporting,Burgos,1-0,https://www.besoccer.com/match/sporting-gijon/burgos-cf/202221143,2022,6,segunda_division,22,16,0,1,0,7,15,5,0,0,5,0,9.0,5,0,0,5,0,20,0,0,0,5,0,5,0.0,0,0,5,0,5,9.0,0.0,,
Real Oviedo,Lugo,2-2,https://www.besoccer.com/match/real-oviedo/lugo/202221138,2022,6,segunda_division,22,16,1,2,2,12,5,0,5,0,10,10,3.0,0,5,0,10,10,8,5,0,5,0,10,10,3.0,0,5,0,10,10,3.0,3.0,,
Fuenlabrada,Tenerife,1-2,https://www.besoccer.com/match/fuenlabrada/tenerife/202221133,2022,6,segunda_division,22,16,2,1,2,21,0,0,0,5,5,10,0.0,0,0,5,5,10,3,15,5,0,0,10,5,9.0,5,0,0,10,5,0.0,9.0,,
Las Palmas,Real Valladolid,1-1,https://www.besoccer.com/match/ud-palmas/valladolid/202221136,2022,6,segunda_division,22,16,1,1,1,14,5,0,5,0,5,5,3.0,0,5,0,5,5,11,5,0,5,0,5,5,3.0,0,5,0,5,5,3.0,3.0,,
Málaga,Mirandés,0-0,https://www.besoccer.com/match/malaga/mirandes/202221137,2022,6,segunda_division,22,16,1,0,0,10,5,0,5,0,0,0,3.0,0,5,0,0,0,15,5,0,5,0,0,0,3.0,0,5,0,0,0,3.0,3.0,,
FC Cartagena,Almería,1-3,https://www.besoccer.com/match/cartagena/almeria/202221132,2022,6,segunda_division,22,16,2,1,3,18,0,0,0,5,5,15,0.0,0,0,5,5,15,4,15,5,0,0,15,5,9.0,5,0,0,15,5,0.0,9.0,,
Huesca,Eibar,2-0,https://www.besoccer.com/match/huesca/eibar/202221135,2022,7,segunda_division,22,16,0,2,0,6,18,6,0,0,12,0,9.0,6,0,0,12,0,22,0,0,0,6,0,12,0.0,0,0,6,0,12,9.0,0.0,,
Real Zaragoza,UD Ibiza,0-0,https://www.besoccer.com/match/real-zaragoza/ibiza-eivissa/202221147,2022,7,segunda_division,22,16,1,0,0,14,6,0,6,0,0,0,3.0,0,6,0,0,0,10,6,0,6,0,0,0,3.0,0,6,0,0,0,3.0,3.0,,
R. Sociedad B,Leganés,1-0,https://www.besoccer.com/match/real-sociedad-b/leganes/202221142,2022,7,segunda_division,22,16,0,1,0,1,18,6,0,0,6,0,9.0,6,0,0,6,0,16,0,0,0,6,0,6,0.0,0,0,6,0,6,9.0,0.0,,
Girona,SD Amorebieta,2-0,https://www.besoccer.com/match/girona-fc/amorebieta/202221134,2022,7,segunda_division,22,16,0,2,0,2,18,6,0,0,12,0,9.0,6,0,0,12,0,17,0,0,0,6,0,12,0.0,0,0,6,0,12,9.0,0.0,,
Ponferradina,Alcorcón,1-0,https://www.besoccer.com/match/ponferradina-sd/ad-alcorcon/202221141,2022,7,segunda_division,22,16,0,1,0,5,18,6,0,0,6,0,9.0,6,0,0,6,0,19,0,0,0,6,0,6,0.0,0,0,6,0,6,9.0,0.0,,
Real Sporting,Burgos,1-0,https://www.besoccer.com/match/sporting-gijon/burgos-cf/202221143,2022,7,segunda_division,22,16,0,1,0,7,18,6,0,0,6,0,9.0,6,0,0,6,0,20,0,0,0,6,0,6,0.0,0,0,6,0,6,9.0,0.0,,
Real Oviedo,Lugo,2-2,https://www.besoccer.com/match/real-oviedo/lugo/202221138,2022,7,segunda_division,22,16,1,2,2,11,6,0,6,0,12,12,3.0,0,6,0,12,12,15,6,0,6,0,12,12,3.0,0,6,0,12,12,3.0,3.0,,
Fuenlabrada,Tenerife,1-2,https://www.besoccer.com/match/fuenlabrada/tenerife/202221133,2022,7,segunda_division,22,16,2,1,2,21,0,0,0,6,6,12,0.0,0,0,6,6,12,3,18,6,0,0,12,6,9.0,6,0,0,12,6,0.0,9.0,,
Las Palmas,Real Valladolid,1-1,https://www.besoccer.com/match/ud-palmas/valladolid/202221136,2022,7,segunda_division,22,16,1,1,1,9,6,0,6,0,6,6,3.0,0,6,0,6,6,12,6,0,6,0,6,6,3.0,0,6,0,6,6,3.0,3.0,,
Málaga,Mirandés,0-0,https://www.besoccer.com/match/malaga/mirandes/202221137,2022,7,segunda_division,22,16,1,0,0,13,6,0,6,0,0,0,3.0,0,6,0,0,0,8,6,0,6,0,0,0,3.0,0,6,0,0,0,3.0,3.0,,
FC Cartagena,Almería,1-3,https://www.besoccer.com/match/cartagena/almeria/202221132,2022,7,segunda_division,22,16,2,1,3,18,0,0,0,6,6,18,0.0,0,0,6,6,18,4,18,6,0,0,18,6,9.0,6,0,0,18,6,0.0,9.0,,
Huesca,Eibar,2-0,https://www.besoccer.com/match/huesca/eibar/202221135,2022,8,segunda_division,22,16,0,2,0,6,21,7,0,0,14,0,9.0,7,0,0,14,0,22,0,0,0,7,0,14,0.0,0,0,7,0,14,9.0,0.0,,
Real Zaragoza,UD Ibiza,0-0,https://www.besoccer.com/match/real-zaragoza/ibiza-eivissa/202221147,2022,8,segunda_division,22,16,1,0,0,9,7,0,7,0,0,0,3.0,0,7,0,0,0,13,7,0,7,0,0,0,3.0,0,7,0,0,0,3.0,3.0,,
R. Sociedad B,Leganés,1-0,https://www.besoccer.com/match/real-sociedad-b/leganes/202221142,2022,8,segunda_division,22,16,0,1,0,1,21,7,0,0,7,0,9.0,7,0,0,7,0,16,0,0,0,7,0,7,0.0,0,0,7,0,7,9.0,0.0,,
Girona,SD Amorebieta,2-0,https://www.besoccer.com/match/girona-fc/amorebieta/202221134,2022,8,segunda_division,22,16,0,2,0,2,21,7,0,0,14,0,9.0,7,0,0,14,0,17,0,0,0,7,0,14,0.0,0,0,7,0,14,9.0,0.0,,
Ponferradina,Alcorcón,1-0,https://www.besoccer.com/match/ponferradina-sd/ad-alcorcon/202221141,2022,8,segunda_division,22,16,0,1,0,5,21,7,0,0,7,0,9.0,7,0,0,7,0,19,0,0,0,7,0,7,0.0,0,0,7,0,7,9.0,0.0,,
Real Sporting,Burgos,1-0,https://www.besoccer.com/match/sporting-gijon/burgos-cf/202221143,2022,8,segunda_division,22,16,0,1,0,7,21,7,0,0,7,0,9.0,7,0,0,7,0,20,0,0,0,7,0,7,0.0,0,0,7,0,7,9.0,0.0,,
Real Oviedo,Lugo,2-2,https://www.besoccer.com/match/real-oviedo/lugo/202221138,2022,8,segunda_division,22,16,1,2,2,12,7,0,7,0,14,14,3.0,0,7,0,14,14,8,7,0,7,0,14,14,3.0,0,7,0,14,14,3.0,3.0,,
Fuenlabrada,Tenerife,1-2,https://www.besoccer.com/match/fuenlabrada/tenerife/202221133,2022,8,segunda_division,22,16,2,1,2,21,0,0,0,7,7,14,0.0,0,0,7,7,14,3,21,7,0,0,14,7,9.0,7,0,0,14,7,0.0,9.0,,
Las Palmas,Real Valladolid,1-1,https://www.besoccer.com/match/ud-palmas/valladolid/202221136,2022,8,segunda_division,22,16,1,1,1,14,7,0,7,0,7,7,3.0,0,7,0,7,7,11,7,0,7,0,7,7,3.0,0,7,0,7,7,3.0,3.0,,
Málaga,Mirandés,0-0,https://www.besoccer.com/match/malaga/mirandes/202221137,2022,8,segunda_division,22,16,1,0,0,10,7,0,7,0,0,0,3.0,0,7,0,0,0,15,7,0,7,0,0,0,3.0,0,7,0,0,0,3.0,3.0,,
FC Cartagena,Almería,1-3,https://www.besoccer.com/match/cartagena/almeria/202221132,2022,8,segunda_division,22,16,2,1,3,18,0,0,0,7,7,21,0.0,0,0,7,7,21,4,21,7,0,0,21,7,9.0,7,0,0,21,7,0.0,9.0,,
